"","Asignatura","Profesor","Item_1","Item_2","Item_3","Item_4","Item_5","Item_6","Item_7","Item_8","Item_9","Item_10"
"2519",408,409,3,2,3,2,4,1,4,5,3,3
"2520",408,409,4,4,4,6,4,8,7,6,5,4
"2521",408,409,2,1,4,7,5,2,4,8,3,4
"2522",408,409,6,4,8,7,5,2,8,10,6,6
"2523",408,409,1,1,1,6,1,1,5,1,3,1
"2524",408,409,6,7,7,7,8,3,6,6,5,5
"2525",408,409,6,4,5,5,2,3,7,7,6,6
"2526",408,409,7,6,5,7,5,2,8,8,7,7
"2527",408,409,6,5,6,7,7,3,8,8,6,6
"2528",408,409,7,5,5,2,6,2,7,7,7,4
"2529",408,409,6,3,5,6,6,1,5,5,4,4
"2530",408,409,3,3,3,3,2,1,7,7,2,3
"2531",408,409,4,2,4,2,3,1,5,6,3,3
"2532",408,409,1,1,1,4,4,4,4,4,1,1
"2533",408,409,8,8,5,7,3,2,7,8,5,4
"2534",408,409,8,10,8,10,9,9,10,8,10,10
"2535",408,409,9,9,9,8,8,8,10,10,10,9
"2536",408,409,4,4,4,4,4,4,4,4,5,4
"2537",408,409,9,9,9,8,7,4,8,4,8,9
"2538",408,409,8,7,7,4,6,2,4,2,8,7
"2539",408,409,8,8,8,8,7,2,7,2,9,9
"2540",408,409,1,1,1,1,1,1,2,1,1,1
"2541",408,409,5,6,7,6,8,4,10,5,8,7
"2542",408,409,6,6,7,9,8,5,10,7,8,7
"2543",408,409,7,5,5,8,8,3,6,7,9,6
"2544",408,409,5,5,6,4,9,3,9,7,6,7
"2545",408,409,6,7,7,8,5,3,8,7,6,7
"2546",408,409,9,5,6,4,4,2,8,7,8,6
"2547",408,409,10,9,10,8,9,6,10,10,9,9
"2548",408,409,9,6,7,6,6,5,9,8,10,7
"2549",408,409,9,5,8,6,5,9,10,7,9,8
"2550",408,409,6,1,3,7,7,2,8,6,6,4
"2551",408,409,8,9,9,5,5,10,10,9,10,8
"2552",408,409,1,1,3,5,2,2,5,6,3,4
"2553",408,409,6,6,5,7,7,7,7,5,7,5
"2554",408,409,7,6,5,6,6,3,7,5,7,6
"2555",408,409,4,5,5,6,5,4,6,6,9,5
"2556",408,409,9,3,5,3,3,1,7,6,6,8
"2557",408,409,10,10,10,10,8,9,10,10,10,10
"2558",408,409,9,7,4,5,5,3,6,6,2,7
"2559",408,409,10,7,9,9,10,7,9,7,10,9
"2560",410,405,9,9,9,9,9,9,9,10,8,9
"2561",410,405,10,10,10,10,10,10,10,10,10,10
"2562",410,415,10,10,9,10,10,10,10,10,10,10
"2563",410,415,10,8,9,9,9,9,10,8,8,8
"2564",410,415,8,7,10,9,10,10,10,9,7,8
"2565",410,415,8,7,9,8,8,8,8,8,9,8
"2566",410,415,10,8,9,7,4,10,9,9,8,7
"2567",410,415,8,9,9,8,7,6,9,9,10,9
"2568",410,415,7,6,8,8,7,4,9,8,9,8
"2569",410,415,8,6,8,7,8,5,7,7,6,7
"2570",410,415,8,7,8,9,8,4,9,8,6,7
"2571",410,415,8,8,7,9,8,3,9,9,8,8
"2572",410,415,9,8,8,8,8,9,8,8,9,9
"2573",410,415,8,9,9,10,8,7,8,10,9,9
"2574",410,415,10,10,10,10,8,10,10,10,10,10
"2575",410,415,10,10,10,8,9,9,10,10,10,10
"2576",410,415,8,9,8,9,7,9,8,10,9,9
"2577",410,415,9,10,8,9,8,7,8,9,9,10
"2578",410,415,7,7,8,8,9,9,8,9,9,8
"2579",410,415,6,6,6,5,5,5,7,5,7,6
"2580",410,415,8,9,8,8,7,9,8,7,8,8
"2581",410,415,10,7,9,8,7,8,9,7,9,9
"2582",410,415,7,9,1,8,8,10,10,10,8,8
"2583",410,415,8,8,7,8,8,8,8,8,9,8
"2584",410,415,7,6,5,6,6,7,7,7,7,7
"2585",410,415,8,5,8,3,7,10,7,9,10,7
"2586",410,415,8,6,7,6,6,5,8,8,3,6
"2587",410,415,4,4,5,5,4,4,6,5,2,4
"2588",410,415,8,4,5,4,8,5,6,5,3,4
"2589",410,415,5,2,5,5,9,1,9,8,3,5
"2590",410,415,9,8,9,9,5,3,8,10,8,8
"2591",409,413,10,10,10,10,10,10,10,10,10,10
"2592",409,413,9,8,8,7,6,9,9,5,8,8
"2593",409,413,9,9,10,9,8,9,10,9,9,10
"2594",409,413,10,8,9,6,10,10,9,8,9,8
"2595",409,413,8,8,8,9,9,10,10,8,8,8
"2596",409,413,7,6,7,6,8,9,9,9,8,8
"2597",409,413,9,9,9,8,8,10,10,9,9,9
"2598",409,413,10,10,10,10,7,10,10,9,10,10
"2599",409,413,10,9,10,10,10,10,10,10,10,10
"2600",409,413,9,10,10,8,9,10,10,10,10,10
"2601",409,413,9,9,9,9,10,10,10,9,10,9
"2602",409,413,9,8,8,4,5,8,9,7,8,8
"2603",409,413,9,9,9,9,7,9,9,9,9,9
"2604",409,413,9,8,9,9,7,9,10,10,9,8
"2605",409,413,10,10,10,10,10,10,10,10,10,10
"2606",409,413,10,10,10,10,10,10,10,10,10,10
"2607",409,413,10,9,10,10,9,10,10,8,10,9
"2608",409,413,10,8,9,9,8,10,9,9,10,9
"2609",409,413,10,9,9,8,8,9,9,9,9,9
"2610",409,413,9,7,8,8,9,9,9,9,9,9
"2611",409,413,10,10,10,10,10,10,10,10,10,10
"2612",409,413,10,8,8,9,10,10,9,9,8,10
"2613",409,413,8,7,7,7,5,8,8,6,6,7
"2614",409,413,10,10,9,9,10,10,10,9,10,10
"2615",409,413,6,4,4,5,5,8,6,7,7,7
"2616",409,413,9,8,8,8,6,8,8,9,8,9
"2617",409,413,7,8,6,8,8,10,10,10,8,9
"2618",409,413,10,10,10,10,10,10,10,10,10,10
"2619",410,415,9,9,10,9,9,9,9,10,9,9
"2620",410,415,8,8,9,8,8,5,8,8,8,8
"2621",410,415,10,9,9,10,9,10,10,10,9,10
"2622",410,415,8,8,10,9,8,9,10,10,9,8
"2623",410,415,8,8,9,9,6,6,7,7,5,8
"2624",410,415,9,8,9,8,8,6,9,10,8,9
"2625",410,415,7,7,6,6,7,7,7,7,7,7
"2626",410,415,9,8,8,7,7,7,9,7,9,8
"2627",410,415,8,9,9,9,9,8,9,7,9,9
"2628",410,415,10,10,10,10,8,9,10,10,10,10
"2629",410,415,10,10,9,10,9,3,10,1,10,9
"2630",410,415,9,8,9,10,10,7,10,10,10,10
"2631",410,415,10,10,10,10,10,10,10,10,10,10
"2632",410,415,8,9,9,10,8,7,9,9,10,9
"2633",410,415,10,10,10,10,9,10,10,10,10,10
"2634",410,415,8,10,9,10,10,7,10,10,9,9
"2635",410,415,9,9,9,9,9,9,9,9,9,9
"2636",410,415,6,8,10,10,8,5,9,8,8,9
"2637",410,415,9,9,9,9,9,8,9,9,9,9
"2638",410,415,10,10,8,10,10,10,10,8,10,9
"2639",410,415,10,10,10,10,9,8,10,10,10,10
"2640",410,415,10,10,10,10,9,8,8,8,9,10
"2641",410,415,8,4,9,7,4,2,4,3,4,5
"2642",410,415,7,5,6,7,5,3,3,3,5,5
"2643",410,415,7,6,5,5,6,3,7,6,5,6
"2644",410,415,10,10,10,10,10,7,10,8,10,10
"2645",410,415,8,8,8,9,8,6,9,8,9,9
"2646",410,415,7,7,8,7,8,8,8,7,7,8
"2647",410,415,8,8,8,9,8,7,9,8,8,8
"2648",410,415,8,8,8,8,6,9,9,7,9,8
"2649",410,415,8,8,8,8,8,4,7,6,8,8
"2650",409,413,10,10,10,10,10,10,10,10,10,10
"2651",409,413,8,8,8,9,8,9,8,9,9,10
"2652",409,413,8,6,6,7,5,7,8,4,6,7
"2653",409,413,8,5,7,7,4,9,7,3,6,7
"2654",409,413,8,7,7,9,8,9,9,8,8,10
"2655",409,413,9,9,9,9,9,10,10,9,9,9
"2656",409,413,9,8,9,8,8,9,10,7,10,9
"2657",409,413,8,8,8,9,10,10,10,10,8,8
"2658",409,413,7,6,5,6,4,8,8,7,4,6
"2659",409,413,9,9,9,8,8,9,8,9,9,9
"2660",409,413,4,4,4,4,4,7,7,3,5,4
"2661",409,413,7,6,7,5,4,9,8,9,8,6
"2662",409,413,8,8,8,6,7,10,8,5,8,8
"2663",409,413,7,5,7,5,6,8,9,7,7,9
"2664",409,413,7,6,6,7,6,8,8,7,8,8
"2665",409,413,10,8,10,10,8,10,10,10,10,9
"2666",409,413,9,8,9,8,9,10,10,8,10,9
"2667",409,413,9,9,9,7,5,7,9,8,9,9
"2668",409,413,2,2,3,1,1,8,3,4,1,3
"2669",409,413,4,4,3,4,4,8,3,5,4,3
"2670",409,413,5,4,3,4,3,8,8,7,3,4
"2671",409,413,7,6,6,7,6,8,6,7,7,7
"2672",409,413,8,7,7,8,6,8,8,8,9,8
"2673",409,413,8,8,9,7,6,9,8,7,9,8
"2674",409,413,8,7,6,7,6,8,8,8,9,8
"2675",409,413,7,9,9,10,4,7,10,10,9,7
"2676",409,413,9,9,9,9,9,9,10,9,9,9
"2677",409,413,9,9,10,10,9,10,10,10,10,10
"2678",409,413,10,10,10,9,10,10,10,8,10,9
"2679",409,413,10,10,10,9,8,10,10,10,10,9
"2680",409,413,8,9,9,9,7,9,9,9,9,9
"2681",409,413,7,7,7,6,7,7,7,6,8,7
"2682",409,413,7,6,6,7,7,7,7,7,7,7
"2683",406,410,9,9,9,9,9,9,9,9,9,9
"2684",406,410,8,7,8,7,8,8,8,7,8,8
"2685",406,410,8,6,7,7,8,6,8,8,7,8
"2686",406,410,7,3,4,6,5,8,6,7,6,5
"2687",406,410,4,3,4,5,5,10,10,8,5,7
"2688",406,410,7,5,6,8,7,7,6,4,4,6
"2689",406,410,7,7,8,7,6,8,7,8,7,7
"2690",406,410,5,5,5,5,5,5,5,7,6,7
"2691",406,410,7,5,7,8,7,9,9,8,8,7
"2692",406,410,4,2,3,8,4,10,6,7,2,4
"2693",406,410,2,1,1,5,4,10,10,10,1,3
"2694",406,410,4,3,2,2,4,8,8,8,1,3
"2695",406,410,6,3,5,9,7,8,9,7,6,6
"2696",406,410,8,4,2,7,7,9,9,8,3,5
"2697",406,410,6,2,5,8,8,10,8,7,4,5
"2698",406,410,8,10,10,10,5,10,10,8,10,10
"2699",406,410,7,3,2,7,7,8,7,7,2,6
"2700",406,410,7,6,7,8,6,8,8,8,7,7
"2701",406,410,8,7,6,6,7,8,6,8,6,8
"2702",406,410,6,3,5,7,6,9,9,8,5,7
"2703",406,410,8,7,8,8,8,9,7,7,8,8
"2704",406,410,6,4,5,5,6,10,9,9,3,6
"2705",406,410,5,2,4,4,6,10,8,8,1,6
"2706",406,410,7,6,6,8,8,10,9,6,8,7
"2707",406,410,5,2,5,2,7,9,4,6,3,4
"2708",406,410,10,9,10,9,6,10,10,10,10,9
"2709",406,410,3,1,5,7,3,10,9,8,1,5
"2710",406,410,5,2,7,5,4,10,10,5,3,5
"2711",406,410,5,5,6,8,8,8,6,4,2,5
"2712",406,410,7,3,3,5,6,10,9,7,3,5
"2713",430,448,10,10,10,10,10,10,10,10,10,10
"2714",430,448,8,9,10,7,9,10,8,8,9,10
"2715",430,448,10,10,10,10,4,10,10,10,10,10
"2716",430,448,10,10,10,10,10,10,10,10,10,10
"2717",430,448,10,10,10,10,10,10,10,10,10,10
"2718",430,448,8,8,8,8,7,8,8,8,8,8
"2719",430,448,8,8,8,8,6,8,8,8,8,8
"2720",430,448,9,9,9,9,9,9,9,9,9,10
"2721",430,448,6,7,5,9,7,9,9,6,8,9
"2722",430,448,10,10,10,10,8,10,10,10,10,10
"2723",430,448,8,8,8,8,7,9,9,5,7,7
"2724",430,448,8,8,9,8,9,9,9,9,9,9
"2725",430,448,9,9,9,9,7,8,9,8,9,9
"2726",430,448,10,10,9,10,9,9,9,7,8,9
"2727",430,448,9,8,7,9,7,9,10,8,7,9
"2728",430,448,8,8,7,9,7,9,8,7,7,8
"2729",430,448,8,8,8,8,9,7,7,7,7,8
"2730",430,448,8,10,8,8,7,7,9,5,9,10
"2731",430,448,9,9,9,9,9,10,9,8,9,10
"2732",430,448,9,9,7,9,8,10,9,7,8,8
"2733",430,448,9,8,9,9,8,10,9,8,8,9
"2734",430,448,8,8,9,7,7,9,8,7,9,8
"2735",430,448,10,10,8,7,7,9,7,8,9,9
"2736",430,448,9,8,9,9,9,9,9,8,9,9
"2737",430,448,8,8,8,9,7,9,9,6,9,8
"2738",430,448,10,10,10,10,10,10,10,10,10,10
"2739",430,448,8,9,9,9,7,9,8,9,9,9
"2740",430,448,7,7,8,9,9,9,9,9,10,9
"2741",430,411,3,2,3,1,7,10,3,5,4,4
"2742",430,411,6,5,6,6,6,6,5,5,3,5
"2743",430,411,2,1,2,5,9,8,7,7,6,4
"2744",430,411,4,3,4,3,5,7,4,6,5,5
"2745",430,411,4,3,3,3,6,8,6,4,4,2
"2746",430,411,7,6,6,6,6,7,7,8,9,8
"2747",430,411,4,3,5,4,5,6,5,7,3,6
"2748",430,411,7,4,6,7,5,8,7,5,5,6
"2749",430,411,3,2,3,2,7,8,5,5,1,4
"2750",430,411,7,6,6,6,6,8,7,6,7,7
"2751",430,411,7,5,4,5,5,6,4,6,7,6
"2752",430,411,6,6,7,8,9,8,8,8,8,7
"2753",430,411,10,10,10,10,6,10,7,10,10,8
"2754",430,411,8,6,7,9,9,9,8,7,6,7
"2755",430,411,8,4,8,2,8,9,8,6,5,4
"2756",430,411,7,3,7,4,7,9,7,6,6,6
"2757",430,411,7,5,7,5,7,9,7,6,7,6
"2758",430,411,7,2,3,3,3,5,1,5,3,1
"2759",430,411,5,3,5,8,3,10,8,7,2,4
"2760",430,411,4,2,2,7,6,8,7,7,4,1
"2761",430,411,7,6,7,6,6,5,8,7,6,6
"2762",430,411,4,5,5,5,7,9,3,5,2,3
"2763",430,411,2,4,5,4,6,8,4,5,5,4
"2764",430,411,6,7,5,3,5,6,3,5,6,5
"2765",430,411,1,1,1,1,1,1,1,1,1,1
"2766",430,411,3,3,4,4,5,7,4,5,2,3
"2767",430,411,7,7,6,7,6,7,6,6,7,7
"2768",430,411,7,5,9,9,4,10,10,10,10,8
"2769",414,422,8,8,8,1,1,10,1,10,9,6
"2770",414,422,9,9,8,6,7,8,8,7,7,7
"2771",414,422,10,10,10,10,10,10,10,10,10,10
"2772",414,422,10,10,1,10,1,10,10,10,10,10
"2773",414,422,10,9,8,10,5,10,10,10,10,10
"2774",414,422,9,9,9,9,7,8,9,7,9,9
"2775",414,422,10,10,10,10,2,10,10,10,10,10
"2776",414,422,8,6,7,7,7,10,9,9,10,9
"2777",414,422,8,8,9,9,5,10,9,9,10,10
"2778",414,422,9,9,8,8,8,10,9,10,10,9
"2779",414,422,10,10,10,10,9,10,10,10,10,10
"2780",414,422,9,10,10,9,8,9,9,9,10,9
"2781",414,422,10,10,10,9,10,10,10,10,10,10
"2782",414,422,10,9,10,7,7,10,10,10,10,10
"2783",414,422,9,10,10,9,7,10,10,10,10,10
"2784",414,422,8,9,6,5,6,10,10,8,10,8
"2785",414,422,10,10,10,10,10,10,10,10,10,10
"2786",414,422,7,5,5,5,6,10,8,7,7,5
"2787",414,422,4,6,5,6,5,8,5,6,3,5
"2788",414,422,9,7,8,8,8,10,8,10,9,8
"2789",414,422,10,10,10,10,10,10,9,10,10,9
"2790",414,422,8,9,9,9,5,9,9,9,9,7
"2791",414,422,10,10,8,5,6,10,4,8,9,7
"2792",414,422,8,8,8,5,6,8,6,6,9,8
"2793",414,422,7,7,9,7,9,10,7,7,10,9
"2794",414,422,8,10,9,8,7,10,9,9,9,9
"2795",414,422,8,6,7,6,6,5,7,8,7,7
"2796",415,425,10,10,10,10,10,10,10,10,10,10
"2797",415,425,10,9,10,10,10,10,10,10,10,10
"2798",415,425,10,9,10,10,10,10,10,10,10,10
"2799",415,425,9,9,10,10,8,10,10,10,10,9
"2800",415,425,10,10,10,10,9,10,10,10,10,10
"2801",415,425,7,8,6,7,8,10,8,7,9,8
"2802",415,425,9,9,9,9,9,10,9,9,9,9
"2803",415,425,10,10,10,10,10,10,10,10,10,10
"2804",415,425,10,9,10,10,6,10,10,9,10,10
"2805",415,425,10,10,10,10,10,10,10,10,10,10
"2806",415,425,10,9,10,10,10,10,10,10,10,10
"2807",415,425,8,8,8,9,10,10,9,8,9,8
"2808",415,425,10,10,10,10,9,10,10,9,10,9
"2809",415,425,10,10,10,10,5,10,10,10,7,9
"2810",415,425,10,10,10,10,10,10,10,10,10,10
"2811",415,425,8,10,7,9,5,10,10,8,8,7
"2812",415,425,9,10,9,10,9,9,10,9,10,9
"2813",415,425,9,8,9,10,10,10,9,9,7,9
"2814",415,425,10,10,10,10,8,10,9,10,10,9
"2815",415,425,8,8,8,8,8,8,8,8,8,8
"2816",415,425,9,9,9,9,9,10,10,10,10,9
"2817",415,425,9,10,10,9,7,10,9,9,8,9
"2818",415,425,10,10,10,10,10,10,9,10,10,9
"2819",415,425,10,9,9,10,8,10,10,9,9,9
"2820",415,425,9,9,9,10,9,9,9,8,8,9
"2821",415,425,8,8,9,9,9,10,8,9,9,8
"2822",415,425,9,9,9,9,9,10,10,10,9,9
"2823",415,425,8,8,9,10,8,10,9,9,9,8
"2824",415,425,7,8,7,9,5,8,7,7,9,8
"2825",415,425,9,9,10,10,9,9,10,9,10,10
"2826",415,425,9,9,10,9,9,10,10,9,10,9
"2827",415,425,10,10,10,10,10,10,10,10,10,10
"2828",415,425,7,7,8,9,8,9,8,9,8,7
"2829",413,421,7,7,7,9,7,10,10,7,7,7
"2830",413,421,6,4,3,9,3,10,8,5,2,7
"2831",413,421,10,9,10,8,6,10,8,9,10,8
"2832",413,421,8,8,7,8,8,8,7,8,8,8
"2833",413,421,10,9,10,10,9,10,10,10,9,9
"2834",413,421,7,7,6,8,7,10,9,7,7,6
"2835",413,421,10,9,9,9,9,10,10,10,9,9
"2836",413,421,7,7,7,8,5,10,10,7,7,7
"2837",413,421,7,6,6,8,6,9,9,9,6,6
"2838",413,421,8,8,6,8,6,6,9,9,8,9
"2839",413,421,9,6,6,7,5,10,9,7,6,7
"2840",413,421,9,5,7,7,7,10,10,8,8,8
"2841",413,421,7,7,8,7,6,10,9,8,9,8
"2842",413,421,10,10,8,8,7,10,9,9,10,9
"2843",413,421,8,9,8,10,8,10,10,8,8,9
"2844",413,421,7,6,6,7,8,10,9,9,7,7
"2845",413,421,9,9,7,7,7,6,7,7,7,8
"2846",413,421,10,10,9,10,9,10,10,10,7,10
"2847",413,421,6,6,6,8,4,9,6,9,6,6
"2848",413,421,6,8,6,10,1,10,10,9,10,6
"2849",413,421,7,8,6,6,5,9,8,8,8,8
"2850",413,421,5,7,5,8,1,10,9,4,10,6
"2851",413,421,6,5,5,6,6,10,7,7,6,6
"2852",413,421,5,5,5,6,5,10,10,9,6,6
"2853",413,421,9,9,8,9,7,10,9,9,10,9
"2854",436,414,9,8,8,8,8,10,9,8,9,8
"2855",436,414,10,8,9,10,6,8,10,10,10,8
"2856",436,414,9,9,9,8,2,9,9,9,8,6
"2857",436,414,8,5,7,6,5,5,6,7,5,5
"2858",436,414,10,10,9,8,8,10,10,8,10,10
"2859",436,414,10,10,10,10,6,10,10,10,10,10
"2860",436,414,9,7,6,6,6,10,10,10,9,9
"2861",436,414,8,9,9,9,7,10,10,8,9,8
"2862",436,414,9,8,8,7,7,10,9,8,7,9
"2863",436,414,5,4,6,6,6,5,6,6,6,6
"2864",436,414,6,6,6,6,6,6,6,6,6,6
"2865",436,414,10,10,10,8,6,10,10,10,10,9
"2866",436,414,8,8,8,8,7,10,8,9,9,8
"2867",436,414,10,8,10,10,1,10,10,10,10,9
"2868",436,414,10,9,9,10,1,10,10,10,10,9
"2869",436,414,10,10,10,10,6,10,10,10,10,9
"2870",436,414,10,10,10,10,8,10,10,10,10,10
"2871",436,414,7,7,8,6,6,10,7,7,8,9
"2872",436,414,10,10,10,9,7,9,10,9,10,10
"2873",436,414,10,9,9,9,10,10,10,10,10,10
"2874",436,414,10,10,9,9,9,10,10,9,10,9
"2875",436,414,10,10,10,9,3,10,10,10,10,10
"2876",436,414,9,8,8,9,9,10,10,9,8,9
"2877",436,414,9,9,6,8,6,10,10,10,10,9
"2878",436,414,8,8,7,9,7,10,10,10,10,9
"2879",436,414,8,8,7,10,6,10,10,10,8,8
"2880",436,414,10,10,10,10,8,10,10,10,10,10
"2881",436,414,10,10,8,9,6,10,10,9,9,10
"2882",436,414,9,8,9,9,7,10,9,10,9,9
"2883",436,414,10,8,9,9,7,10,10,10,10,10
"2884",436,414,10,9,8,6,7,8,7,8,8,8
"2885",436,414,10,10,10,10,9,7,10,10,10,10
"2886",436,414,9,6,6,7,8,1,9,9,6,7
"2887",436,414,10,9,9,10,8,10,10,10,10,9
"2888",436,414,9,8,8,7,6,10,8,8,9,8
"2889",411,416,2,4,1,5,3,10,1,1,8,5
"2890",411,416,1,2,1,5,2,10,2,1,5,3
"2891",411,416,6,7,7,8,5,9,8,7,4,6
"2892",411,416,8,6,1,8,2,10,8,7,4,5
"2893",411,416,5,5,5,5,5,5,5,5,5,5
"2894",411,416,5,4,3,6,4,9,5,6,3,4
"2895",411,416,7,7,7,8,8,10,8,9,7,8
"2896",411,416,6,4,5,6,5,9,9,9,5,7
"2897",411,416,7,6,6,7,6,10,7,6,6,7
"2898",411,416,7,7,7,9,8,8,9,7,7,7
"2899",411,416,7,7,7,7,7,7,7,7,7,7
"2900",411,416,8,8,8,7,9,9,8,8,9,9
"2901",411,416,8,7,7,8,7,9,9,9,9,9
"2902",411,416,1,1,1,1,1,7,5,5,1,2
"2903",411,416,8,6,6,10,7,10,10,10,8,8
"2904",411,416,6,7,6,7,6,8,7,6,6,6
"2905",411,416,7,7,8,8,7,6,7,7,7,7
"2906",411,416,5,5,3,4,4,10,5,7,2,4
"2907",411,416,10,10,8,6,5,10,9,10,10,10
"2908",411,416,8,8,3,10,1,10,10,7,6,6
"2909",411,416,7,8,6,8,8,10,7,8,8,8
"2910",411,416,1,2,1,1,1,10,1,10,3,2
"2911",411,416,8,8,6,8,7,10,8,10,8,9
"2912",411,416,6,6,5,5,5,6,5,5,6,5
"2913",411,416,5,4,8,8,8,10,6,6,6,6
"2914",411,416,7,10,7,10,7,10,10,10,8,7
"2915",411,416,6,6,5,7,6,10,6,9,8,7
"2916",413,420,10,7,9,8,7,7,7,8,9,10
"2917",413,420,9,9,9,10,10,10,10,8,9,9
"2918",413,420,6,4,5,5,7,8,6,6,5,6
"2919",413,420,8,2,3,8,8,8,9,6,9,7
"2920",413,420,8,7,8,8,8,7,7,7,7,8
"2921",413,420,9,9,9,7,9,4,8,3,9,9
"2922",413,420,10,8,8,8,10,8,9,9,8,8
"2923",413,420,9,9,8,6,7,7,6,7,8,8
"2924",413,420,10,7,9,4,10,9,9,9,9,9
"2925",413,420,9,7,7,5,6,6,6,2,8,6
"2926",413,420,5,3,2,2,4,3,3,2,1,2
"2927",413,420,9,8,10,6,10,10,7,7,10,7
"2928",413,420,8,8,9,8,9,9,9,10,8,9
"2929",413,420,8,7,7,8,10,7,8,8,9,7
"2930",413,420,10,10,10,9,10,8,9,9,10,10
"2931",413,420,9,9,9,8,8,5,10,10,10,8
"2932",413,420,7,7,8,4,8,8,4,8,8,6
"2933",413,420,9,10,7,8,8,10,9,8,8,10
"2934",413,420,9,8,8,7,7,6,7,7,7,8
"2935",413,420,8,8,8,7,8,6,8,6,8,8
"2936",413,420,6,4,7,7,7,7,6,6,6,5
"2937",413,420,8,7,7,3,6,5,6,6,3,7
"2938",413,420,7,7,5,3,1,8,1,1,1,7
"2939",413,420,10,10,9,8,7,10,9,9,8,9
"2940",413,420,6,4,3,3,1,1,5,5,1,1
"2941",413,420,10,9,6,6,7,8,10,9,7,8
"2942",413,420,10,4,10,10,10,1,10,1,5,8
"2943",413,420,6,4,7,10,9,10,5,5,8,8
"2944",413,420,10,10,10,10,10,10,10,10,10,10
"2945",413,420,8,7,6,8,9,9,9,9,7,8
"2946",413,420,9,9,9,9,10,10,8,10,10,9
"2947",413,420,7,8,7,6,4,10,8,5,4,8
"2948",413,420,10,10,10,9,9,9,9,9,10,10
"2949",413,420,7,10,9,9,7,10,8,9,10,9
"2950",413,420,8,7,8,7,8,9,9,8,9,8
"2951",413,420,8,8,8,8,8,10,7,6,8,8
"2952",413,420,7,4,7,5,7,7,6,5,5,7
"2953",413,420,7,7,7,9,6,9,10,7,5,7
"2954",436,436,7,9,8,10,7,7,10,9,10,9
"2955",436,436,9,9,9,9,9,9,9,9,9,9
"2956",436,436,7,8,8,8,7,9,8,8,8,8
"2957",436,436,8,9,8,10,8,9,10,5,8,8
"2958",436,436,8,10,10,9,9,10,9,8,10,8
"2959",436,436,7,8,8,7,7,10,8,8,8,8
"2960",436,436,7,10,9,9,9,10,9,8,9,9
"2961",436,436,8,8,7,10,8,10,9,9,9,9
"2962",436,436,10,10,10,10,10,10,10,10,10,10
"2963",436,436,7,6,7,9,6,7,7,5,8,6
"2964",436,436,8,8,9,9,8,9,8,6,9,8
"2965",436,436,5,6,3,9,8,7,7,2,4,6
"2966",436,436,5,6,8,8,7,10,7,6,7,6
"2967",436,436,8,9,8,9,8,9,9,4,8,9
"2968",436,436,8,10,9,10,7,10,10,4,9,9
"2969",436,436,9,9,10,10,8,9,10,9,9,9
"2970",436,436,7,8,8,8,6,9,9,6,8,7
"2971",436,436,9,9,9,9,7,7,7,8,10,9
"2972",436,436,8,10,9,10,8,9,10,9,9,10
"2973",436,436,7,10,7,10,7,10,10,8,10,9
"2974",436,436,5,8,5,8,7,10,10,6,6,6
"2975",436,436,7,9,9,9,7,10,10,6,10,9
"2976",436,436,10,10,10,10,10,10,10,10,10,10
"2977",436,436,9,10,9,10,7,10,10,8,10,9
"2978",436,436,9,8,8,9,8,9,8,5,7,8
"2979",436,436,7,9,6,9,4,9,9,4,8,8
"2980",436,436,7,10,7,10,8,10,10,9,8,8
"2981",436,436,9,10,1,9,9,5,10,1,9,3
"2982",436,436,10,10,9,9,9,10,10,7,10,9
"2983",436,436,10,10,9,10,9,9,9,9,10,10
"2984",436,436,9,9,9,7,8,10,9,7,8,9
"2985",436,436,7,8,8,8,7,9,8,7,7,8
"2986",411,417,9,10,9,9,8,10,9,10,8,10
"2987",411,417,10,10,9,9,7,10,9,10,10,9
"2988",411,417,8,9,9,8,9,10,8,10,9,9
"2989",411,417,8,8,9,6,7,10,10,10,9,9
"2990",411,417,9,9,8,7,8,9,9,10,9,9
"2991",411,417,6,6,6,7,7,10,10,6,9,7
"2992",411,417,6,6,7,7,6,7,7,6,7,7
"2993",411,417,6,7,3,6,4,9,10,10,7,7
"2994",411,417,9,7,7,6,9,6,7,9,9,8
"2995",411,417,10,9,9,9,10,10,10,10,8,10
"2996",411,417,9,9,9,8,8,10,10,10,9,9
"2997",411,417,6,5,6,8,7,10,8,9,7,6
"2998",411,417,7,7,7,8,6,8,8,7,7,6
"2999",411,417,7,7,8,6,6,9,7,10,7,7
"3000",411,417,10,9,8,9,8,10,10,10,9,9
"3001",411,417,10,10,10,10,8,10,10,10,10,10
"3002",411,417,8,7,8,9,8,10,8,8,7,8
"3003",411,417,8,5,5,10,3,10,10,9,3,8
"3004",411,417,6,6,6,6,5,9,6,9,5,7
"3005",411,417,7,6,7,9,6,9,9,10,6,8
"3006",411,417,5,3,5,3,6,8,5,7,3,4
"3007",411,417,6,4,4,5,4,9,6,7,4,4
"3008",411,417,7,9,8,9,7,9,10,10,8,9
"3009",411,417,6,5,6,9,7,10,8,10,6,7
"3010",411,417,7,6,6,6,7,9,8,9,6,7
"3011",411,417,7,6,7,9,8,9,8,6,7,8
"3012",411,417,9,9,9,7,6,10,8,10,10,9
"3013",411,417,6,3,5,6,7,5,6,4,4,3
"3014",411,417,8,6,6,7,7,7,7,8,7,7
"3015",411,417,7,3,2,7,4,10,7,9,2,4
